date,p,T,Tpot,Tdew,VPmax,VPact,VPdef
1/3/2020 8:50,994.55,3.38,276.97,0.78,7.79,6.47,1.32
1/3/2020 9:00,994.4,3.3,276.91,0.82,7.75,6.48,1.26
1/3/2020 9:10,994.25,3.47,277.08,0.93,7.84,6.54,1.3
1/3/2020 9:20,994.23,3.39,277.01,0.79,7.79,6.47,1.33
1/3/2020 9:30,994.33,3.27,276.88,0.79,7.73,6.47,1.26
1/3/2020 9:40,994.24,3.27,276.89,0.84,7.73,6.49,1.24
1/3/2020 9:50,994.12,3.29,276.91,0.87,7.74,6.51,1.23
1/3/2020 10:00,994.02,3.32,276.96,0.89,7.76,6.52,1.24
1/3/2020 10:10,993.94,3.41,277.05,0.95,7.8,6.55,1.26
1/3/2020 10:20,993.87,3.5,277.15,1.01,7.85,6.57,1.28
1/3/2020 10:30,993.78,3.57,277.22,1.06,7.89,6.6,1.29
1/3/2020 10:40,993.68,3.7,277.37,1.15,7.97,6.64,1.33
1/3/2020 10:50,993.76,3.91,277.56,1.26,8.08,6.69,1.39
1/3/2020 11:00,993.62,4,277.67,1.27,8.14,6.7,1.44
1/3/2020 11:10,993.48,4.1,277.78,1.35,8.19,6.74,1.46
1/3/2020 11:20,993.36,4.16,277.85,1.34,8.23,6.73,1.5
1/3/2020 11:30,993.19,4.2,277.9,1.41,8.25,6.77,1.49
1/3/2020 11:40,992.94,4.3,278.03,1.5,8.31,6.81,1.5
1/3/2020 11:50,992.8,4.47,278.2,1.68,8.41,6.9,1.51
1/3/2020 12:00,992.75,4.74,278.48,1.82,8.57,6.97,1.6
1/3/2020 12:10,992.66,4.94,278.69,1.9,8.69,7.01,1.69
1/3/2020 12:20,992.45,5,278.77,1.92,8.73,7.02,1.71
1/3/2020 12:30,992.15,5.2,278.99,2.08,8.85,7.1,1.75
1/3/2020 12:40,991.91,5.88,279.69,2.4,9.28,7.27,2.01
1/3/2020 12:50,991.84,6.81,280.62,2.64,9.89,7.39,2.5
1/3/2020 13:00,991.91,6.98,280.79,2.62,10.01,7.38,2.63
1/3/2020 13:10,991.91,7,280.81,2.56,10.02,7.35,2.68
1/3/2020 13:20,991.8,6.99,280.81,2.56,10.02,7.35,2.68
1/3/2020 13:30,991.73,6.93,280.76,2.54,9.98,7.34,2.64
1/3/2020 13:40,991.6,6.84,280.67,2.52,9.92,7.33,2.59
1/3/2020 13:50,991.52,6.71,280.55,2.53,9.83,7.33,2.5
1/3/2020 14:00,991.35,6.67,280.53,2.53,9.8,7.33,2.47
1/3/2020 14:10,991.19,6.59,280.46,2.51,9.75,7.32,2.43
1/3/2020 14:20,991.19,6.54,280.41,2.55,9.71,7.34,2.37
1/3/2020 14:30,991.41,6.54,280.39,2.61,9.71,7.37,2.34
1/3/2020 14:40,991.51,6.47,280.31,2.6,9.67,7.37,2.3
1/3/2020 14:50,991.47,6.41,280.26,2.65,9.63,7.39,2.23
1/3/2020 15:00,991.47,6.45,280.29,2.67,9.65,7.4,2.25
1/3/2020 15:10,991.47,6.41,280.25,2.68,9.63,7.41,2.21
1/3/2020 15:20,991.55,6.46,280.3,2.68,9.66,7.41,2.25
1/3/2020 15:30,991.61,6.54,280.37,2.72,9.71,7.43,2.28
1/3/2020 15:40,991.63,6.56,280.39,2.74,9.73,7.44,2.29
1/3/2020 15:50,991.71,6.62,280.45,2.8,9.77,7.47,2.3
1/3/2020 16:00,991.7,6.65,280.48,2.85,9.79,7.5,2.29
1/3/2020 16:10,991.63,6.59,280.42,2.83,9.75,7.49,2.26
1/3/2020 16:20,991.69,6.54,280.37,2.81,9.71,7.48,2.23
1/3/2020 16:30,991.9,6.49,280.3,2.82,9.68,7.48,2.2
1/3/2020 16:40,991.83,6.47,280.28,2.88,9.66,7.52,2.15
1/3/2020 16:50,991.91,6.59,280.4,2.97,9.75,7.56,2.18
1/3/2020 17:00,991.89,6.62,280.43,3.03,9.77,7.6,2.17
1/3/2020 17:10,991.83,6.61,280.42,3.08,9.76,7.62,2.14
1/3/2020 17:20,991.69,6.55,280.37,3.12,9.72,7.65,2.07
1/3/2020 17:30,991.86,6.48,280.3,3.15,9.68,7.66,2.01
1/3/2020 17:40,991.77,6.47,280.29,3.21,9.67,7.7,1.97
1/3/2020 17:50,991.88,6.49,280.31,3.31,9.68,7.75,1.94
1/3/2020 18:00,991.96,6.54,280.35,3.33,9.71,7.76,1.95
1/3/2020 18:10,991.88,6.55,280.36,3.37,9.72,7.78,1.93
1/3/2020 18:20,991.83,6.48,280.3,3.47,9.67,7.84,1.84
1/3/2020 18:30,991.7,6.47,280.3,3.58,9.67,7.9,1.77
1/3/2020 18:40,991.64,6.55,280.38,3.62,9.72,7.92,1.8
1/3/2020 18:50,991.56,6.67,280.51,3.6,9.8,7.91,1.89
1/3/2020 19:00,991.44,6.79,280.64,3.59,9.88,7.91,1.98
1/3/2020 19:10,991.44,6.89,280.74,3.6,9.95,7.91,2.04
1/3/2020 19:20,991.39,6.98,280.83,3.72,10.01,7.98,2.03
1/3/2020 19:30,991.3,6.99,280.85,3.84,10.02,8.05,1.97
1/3/2020 19:40,991.3,7.13,280.99,3.87,10.12,8.06,2.05
1/3/2020 19:50,991.3,7.2,281.06,3.94,10.17,8.1,2.06
1/3/2020 20:00,991.33,7.33,281.19,4.01,10.26,8.14,2.11
1/3/2020 20:10,991.23,7.5,281.37,4.09,10.38,8.19,2.19
1/3/2020 20:20,991.29,7.59,281.45,4.19,10.44,8.25,2.19
1/3/2020 20:30,991.41,7.61,281.46,4.25,10.46,8.28,2.17
1/3/2020 20:40,991.39,7.66,281.52,4.3,10.49,8.31,2.18
1/3/2020 20:50,991.4,7.69,281.54,4.36,10.51,8.35,2.17
1/3/2020 21:00,991.53,7.82,281.66,4.38,10.61,8.36,2.25
1/3/2020 21:10,991.73,7.81,281.64,4.43,10.6,8.38,2.22
1/3/2020 21:20,991.84,7.82,281.64,4.45,10.61,8.4,2.21
1/3/2020 21:30,992.11,7.89,281.69,4.59,10.66,8.48,2.17
1/3/2020 21:40,992.26,7.88,281.67,4.69,10.65,8.54,2.11
1/3/2020 21:50,992.37,7.9,281.68,4.76,10.67,8.59,2.08
1/3/2020 22:00,992.51,7.97,281.74,4.74,10.72,8.57,2.14
1/3/2020 22:10,992.81,7.95,281.69,4.85,10.7,8.64,2.07
1/3/2020 22:20,993.05,7.72,281.44,5.13,10.53,8.81,1.73
1/3/2020 22:30,993.18,7.54,281.25,5.22,10.41,8.87,1.54
1/3/2020 22:40,993.39,7.53,281.22,5.23,10.4,8.87,1.53
1/3/2020 22:50,993.55,7.64,281.32,5.25,10.48,8.88,1.59
1/3/2020 23:00,993.79,7.83,281.49,5.3,10.61,8.92,1.7
1/3/2020 23:10,993.96,8.01,281.66,5.39,10.75,8.97,1.77
1/3/2020 23:20,994.17,8.17,281.8,5.69,10.86,9.16,1.71
1/3/2020 23:30,994.32,7.92,281.54,5.93,10.68,9.31,1.37
1/3/2020 23:40,994.62,7.62,281.21,5.98,10.46,9.34,1.12
1/3/2020 23:50,995.02,7.11,280.67,5.46,10.1,9.01,1.09
1/4/2020 0:00,995.29,6.61,280.15,4.69,9.76,8.54,1.22
1/4/2020 0:10,995.66,6.25,279.76,3.92,9.52,8.09,1.43
1/4/2020 0:20,995.92,5.85,279.34,3.56,9.26,7.89,1.37
1/4/2020 0:30,996.15,5.58,279.05,3.4,9.09,7.8,1.29
1/4/2020 0:40,996.47,5.44,278.89,3.18,9,7.68,1.32
1/4/2020 0:50,996.69,5.33,278.76,2.96,8.93,7.56,1.38
1/4/2020 1:00,996.81,5.23,278.64,2.77,8.87,7.46,1.41
1/4/2020 1:10,997.01,5.19,278.59,2.6,8.85,7.37,1.48
1/4/2020 1:20,997.12,5.08,278.47,2.58,8.78,7.36,1.42
1/4/2020 1:30,997.28,4.94,278.31,2.64,8.69,7.39,1.3
1/4/2020 1:40,997.48,4.87,278.23,2.64,8.65,7.39,1.26
1/4/2020 1:50,997.67,4.87,278.22,2.5,8.65,7.32,1.33
1/4/2020 2:00,997.76,4.87,278.21,2.36,8.65,7.24,1.41
1/4/2020 2:10,997.82,4.88,278.21,2.33,8.65,7.23,1.43
1/4/2020 2:20,997.85,4.78,278.11,2.18,8.59,7.15,1.44
1/4/2020 2:30,997.99,4.64,277.96,1.69,8.51,6.9,1.61
1/4/2020 2:40,998.08,4.42,277.74,1.51,8.38,6.82,1.57
1/4/2020 2:50,998.08,4.22,277.53,1.72,8.26,6.92,1.35
1/4/2020 3:00,998,4.13,277.45,1.81,8.21,6.96,1.25
1/4/2020 3:10,998.09,4.03,277.34,1.69,8.15,6.9,1.25
1/4/2020 3:20,998.11,3.89,277.2,1.62,8.07,6.87,1.2
1/4/2020 3:30,998.05,3.76,277.07,1.46,8,6.79,1.21
1/4/2020 3:40,997.93,3.67,276.99,1.23,7.95,6.68,1.27
1/4/2020 3:50,997.83,3.72,277.05,1.06,7.98,6.6,1.38
1/4/2020 4:00,997.83,3.76,277.09,0.95,8,6.54,1.46
1/4/2020 4:10,997.98,3.81,277.13,0.92,8.03,6.53,1.5
1/4/2020 4:20,997.97,3.8,277.12,0.82,8.03,6.48,1.54
1/4/2020 4:30,997.9,3.83,277.16,0.76,8.04,6.46,1.58
1/4/2020 4:40,997.91,3.8,277.13,0.75,8.02,6.45,1.57
1/4/2020 4:50,997.93,3.74,277.06,0.68,7.99,6.42,1.57
1/4/2020 5:00,998.01,3.69,277.01,0.59,7.96,6.38,1.58
1/4/2020 5:10,998.08,3.67,276.98,0.51,7.95,6.34,1.61
1/4/2020 5:20,998,3.67,276.99,0.45,7.95,6.31,1.64
1/4/2020 5:30,998.09,3.67,276.98,0.4,7.95,6.29,1.66
1/4/2020 5:40,998.19,3.67,276.97,0.38,7.95,6.28,1.67
1/4/2020 5:50,998.26,3.67,276.97,0.38,7.95,6.28,1.67
1/4/2020 6:00,998.23,3.64,276.94,0.36,7.93,6.27,1.67
1/4/2020 6:10,998.23,3.58,276.88,0.35,7.9,6.26,1.64
1/4/2020 6:20,998.14,3.49,276.8,0.4,7.85,6.29,1.56
1/4/2020 6:30,998.16,3.41,276.72,0.39,7.81,6.28,1.52
1/4/2020 6:40,998.26,3.4,276.7,0.4,7.8,6.29,1.51
1/4/2020 6:50,998.17,3.38,276.69,0.31,7.79,6.25,1.54
1/4/2020 7:00,998.24,3.31,276.61,0.28,7.75,6.23,1.52
1/4/2020 7:10,998.4,3.28,276.57,0.11,7.73,6.16,1.58
1/4/2020 7:20,998.43,3.28,276.57,0.04,7.73,6.13,1.61
1/4/2020 7:30,998.61,3.21,276.48,-0.03,7.69,6.09,1.6
1/4/2020 7:40,998.71,3.25,276.51,0.02,7.71,6.12,1.6
1/4/2020 7:50,998.71,3.24,276.5,-0.08,7.71,6.07,1.63
1/4/2020 8:00,998.76,3.27,276.53,-0.11,7.73,6.06,1.67
1/4/2020 8:10,998.62,3.33,276.59,-0.13,7.76,6.05,1.71
1/4/2020 8:20,998.59,3.34,276.61,-0.25,7.77,6,1.77
1/4/2020 8:30,998.51,3.35,276.63,-0.31,7.77,5.97,1.8
1/4/2020 8:40,998.43,3.36,276.64,-0.38,7.78,5.94,1.84
1/4/2020 8:50,998.5,3.32,276.6,-0.43,7.76,5.92,1.84
1/4/2020 9:00,998.59,3.27,276.54,-0.47,7.73,5.9,1.82
1/4/2020 9:10,998.67,3.27,276.53,-0.54,7.73,5.87,1.85
1/4/2020 9:20,998.78,3.33,276.59,-0.58,7.76,5.85,1.91
1/4/2020 9:30,998.76,3.37,276.63,-0.66,7.78,5.82,1.96
1/4/2020 9:40,998.63,3.4,276.67,-0.64,7.8,5.83,1.97
1/4/2020 9:50,998.61,3.49,276.76,-0.67,7.85,5.82,2.03
1/4/2020 10:00,998.56,3.6,276.88,-0.62,7.91,5.84,2.07
1/4/2020 10:10,998.51,3.73,277.01,-0.59,7.98,5.85,2.13
1/4/2020 10:20,998.53,3.87,277.14,-0.55,8.06,5.87,2.19
1/4/2020 10:30,998.59,3.94,277.21,-0.48,8.1,5.9,2.2
1/4/2020 10:40,998.45,4.01,277.29,-0.43,8.14,5.92,2.22
1/4/2020 10:50,998.34,3.92,277.21,-0.33,8.09,5.96,2.13
1/4/2020 11:00,998.18,3.87,277.17,-0.29,8.06,5.98,2.08
1/4/2020 11:10,997.89,3.88,277.21,-0.22,8.07,6.01,2.06
1/4/2020 11:20,997.81,3.87,277.2,-0.16,8.06,6.04,2.02
1/4/2020 11:30,997.65,3.93,277.28,-0.13,8.1,6.05,2.05
1/4/2020 11:40,997.58,4.03,277.38,-0.09,8.16,6.07,2.09
1/4/2020 11:50,997.53,4.15,277.5,-0.05,8.22,6.08,2.14
1/4/2020 12:00,997.41,4.23,277.59,-0.01,8.27,6.1,2.17
1/4/2020 12:10,997.35,4.3,277.67,-0.01,8.31,6.1,2.21
1/4/2020 12:20,997.06,4.44,277.83,0,8.39,6.11,2.28
1/4/2020 12:30,996.93,4.54,277.94,0.02,8.45,6.12,2.33
1/4/2020 12:40,996.51,4.63,278.07,0.07,8.51,6.14,2.36
1/4/2020 12:50,996.39,4.68,278.12,0.04,8.53,6.13,2.41
1/4/2020 13:00,996.22,4.77,278.23,0.11,8.59,6.16,2.43
1/4/2020 13:10,995.9,4.87,278.36,0.1,8.65,6.15,2.5
1/4/2020 13:20,995.76,4.99,278.49,0.17,8.72,6.19,2.54
1/4/2020 13:30,995.76,5.12,278.62,0.22,8.8,6.21,2.6
1/4/2020 13:40,995.64,5.21,278.71,0.19,8.85,6.19,2.66
1/4/2020 13:50,995.56,5.23,278.74,0.23,8.87,6.21,2.66
1/4/2020 14:00,995.61,5.31,278.82,0.24,8.92,6.22,2.7
1/4/2020 14:10,995.8,5.34,278.84,0.27,8.94,6.23,2.71
1/4/2020 14:20,996.1,5.4,278.87,0.33,8.98,6.26,2.72
1/4/2020 14:30,996,5.31,278.78,0.53,8.92,6.35,2.57
1/4/2020 14:40,995.96,5.07,278.55,0.83,8.77,6.49,2.28
1/4/2020 14:50,996.01,4.8,278.28,1.27,8.61,6.7,1.91
1/4/2020 15:00,996.11,4.55,278.02,1.5,8.46,6.81,1.65
1/4/2020 15:10,996.18,4.36,277.82,1.69,8.35,6.9,1.44
1/4/2020 15:20,996.22,4.3,277.76,1.72,8.31,6.92,1.4
1/4/2020 15:30,996.15,4.37,277.83,1.73,8.35,6.92,1.43
1/4/2020 15:40,996.04,4.44,277.91,1.71,8.39,6.91,1.48
1/4/2020 15:50,996.07,4.53,278,1.72,8.45,6.92,1.53
1/4/2020 16:00,996.09,4.6,278.07,1.75,8.49,6.93,1.55
1/4/2020 16:10,996.27,4.7,278.15,1.8,8.55,6.96,1.59
1/4/2020 16:20,996.21,4.83,278.3,1.83,8.63,6.97,1.66
1/4/2020 16:30,996.11,4.97,278.44,1.87,8.71,6.99,1.72
1/4/2020 16:40,996.07,4.87,278.35,1.86,8.65,6.99,1.66
1/4/2020 16:50,996.16,4.92,278.38,1.91,8.68,7.01,1.67
1/4/2020 17:00,996.34,4.94,278.39,1.93,8.69,7.02,1.67
1/4/2020 17:10,996.34,4.94,278.39,1.93,8.69,7.02,1.67
1/4/2020 17:20,996.38,5,278.45,1.92,8.73,7.02,1.71
1/4/2020 17:30,996.47,5.11,278.55,1.95,8.79,7.04,1.76
1/4/2020 17:40,996.48,5.26,278.7,1.96,8.89,7.04,1.85
1/4/2020 17:50,996.66,5.34,278.76,2.04,8.94,7.08,1.86
1/4/2020 18:00,996.95,5.21,278.61,2.23,8.86,7.17,1.68
1/4/2020 18:10,997.54,5.03,278.39,2.51,8.75,7.32,1.43
1/4/2020 18:20,998.11,4.5,277.81,2.36,8.43,7.24,1.19
1/4/2020 18:30,998.59,3.35,276.62,1.47,7.77,6.79,0.98
1/4/2020 18:40,998.97,2.55,275.79,0.97,7.34,6.56,0.79
1/4/2020 18:50,999.2,2.08,275.3,0.69,7.1,6.42,0.67
1/4/2020 19:00,999.26,1.93,275.15,0.66,7.02,6.41,0.62
1/4/2020 19:10,999.31,1.93,275.15,0.57,7.03,6.36,0.66
1/4/2020 19:20,999.33,1.84,275.05,0.4,6.98,6.29,0.69
1/4/2020 19:30,999.3,1.68,274.89,0.36,6.9,6.27,0.63
1/4/2020 19:40,999.37,1.73,274.94,0.49,6.92,6.33,0.6
1/4/2020 19:50,999.58,1.97,275.16,0.6,7.04,6.38,0.66
1/4/2020 20:00,999.69,2.07,275.25,0.56,7.09,6.36,0.73
1/4/2020 20:10,999.93,2.03,275.2,0.57,7.08,6.37,0.71
1/4/2020 20:20,1000.11,2.01,275.16,0.59,7.06,6.38,0.69
1/4/2020 20:30,1000.33,2.08,275.21,0.66,7.1,6.41,0.69
1/4/2020 20:40,1000.66,2.2,275.31,0.74,7.16,6.45,0.72
1/4/2020 20:50,1000.83,2.26,275.35,0.71,7.19,6.43,0.75
1/4/2020 21:00,1000.9,2.21,275.3,0.55,7.17,6.36,0.81
1/4/2020 21:10,1001.09,2.22,275.29,0.46,7.17,6.32,0.85
1/4/2020 21:20,1001.35,2.24,275.29,0.45,7.18,6.31,0.87
1/4/2020 21:30,1001.59,2.21,275.25,0.42,7.17,6.3,0.87
1/4/2020 21:40,1001.8,2.22,275.24,0.42,7.17,6.3,0.87
1/4/2020 21:50,1002.13,2.27,275.27,0.42,7.2,6.3,0.9
1/4/2020 22:00,1002.3,2.22,275.2,0.37,7.17,6.28,0.9
1/4/2020 22:10,1002.48,2.16,275.13,0.26,7.14,6.23,0.91
1/4/2020 22:20,1002.51,2.1,275.06,0.14,7.11,6.17,0.94
1/4/2020 22:30,1002.5,1.99,274.96,-0.04,7.05,6.09,0.97
1/4/2020 22:40,1002.69,1.9,274.85,-0.18,7.01,6.03,0.98
1/4/2020 22:50,1002.92,1.94,274.87,-0.4,7.03,5.93,1.1
1/4/2020 23:00,1002.87,1.91,274.85,-0.43,7.01,5.92,1.09
1/4/2020 23:10,1002.93,1.86,274.79,-0.54,6.99,5.87,1.12
1/4/2020 23:20,1003.02,1.81,274.74,-0.64,6.96,5.83,1.14
1/4/2020 23:30,1003.23,1.65,274.56,-0.57,6.88,5.86,1.03
1/4/2020 23:40,1003.36,1.53,274.43,-0.59,6.82,5.85,0.98
1/4/2020 23:50,1003.47,1.47,274.35,-0.64,6.79,5.83,0.96
1/5/2020 0:00,1003.45,1.47,274.36,-0.71,6.8,5.8,1
1/5/2020 0:10,1003.57,1.47,274.35,-0.83,6.79,5.75,1.05
1/5/2020 0:20,1003.87,1.49,274.35,-0.91,6.8,5.72,1.09
1/5/2020 0:30,1004.02,1.59,274.44,-1.02,6.86,5.67,1.19
1/5/2020 0:40,1004.18,1.81,274.64,-1.15,6.96,5.61,1.35
1/5/2020 0:50,1004.25,1.96,274.78,-1.13,7.04,5.62,1.41
1/5/2020 1:00,1004.34,2.05,274.87,-1.21,7.08,5.59,1.49
1/5/2020 1:10,1004.5,2.1,274.9,-1.13,7.11,5.62,1.49
1/5/2020 1:20,1004.64,2.03,274.83,-1.04,7.07,5.66,1.41
1/5/2020 1:30,1004.7,2.01,274.8,-1.03,7.06,5.67,1.4
1/5/2020 1:40,1004.92,2.01,274.79,-1.04,7.06,5.66,1.41
1/5/2020 1:50,1004.98,2.01,274.78,-1.03,7.06,5.66,1.4
1/5/2020 2:00,1005.09,2.07,274.83,-1.06,7.09,5.65,1.44
1/5/2020 2:10,1004.98,1.99,274.76,-0.96,7.05,5.69,1.36
1/5/2020 2:20,1005.21,1.95,274.71,-0.91,7.04,5.71,1.32
1/5/2020 2:30,1005.39,2.02,274.75,-0.94,7.07,5.7,1.36
1/5/2020 2:40,1005.51,2.13,274.85,-1,7.12,5.68,1.45
1/5/2020 2:50,1005.49,2.16,274.89,-1.06,7.14,5.65,1.48
1/5/2020 3:00,1005.65,2.14,274.86,-1.11,7.13,5.63,1.5
1/5/2020 3:10,1005.74,2.14,274.85,-1.01,7.13,5.67,1.45
1/5/2020 3:20,1005.83,2.14,274.84,-0.99,7.13,5.68,1.45
1/5/2020 3:30,1005.95,2.14,274.84,-1,7.13,5.68,1.45
1/5/2020 3:40,1006.01,2.17,274.85,-1.05,7.14,5.66,1.49
1/5/2020 3:50,1006.14,2.15,274.82,-1.13,7.13,5.62,1.51
1/5/2020 4:00,1006.21,2.17,274.85,-1.19,7.15,5.6,1.55
1/5/2020 4:10,1006.2,2.2,274.87,-1.24,7.16,5.58,1.58
1/5/2020 4:20,1006.29,2.16,274.83,-1.24,7.14,5.58,1.56
1/5/2020 4:30,1006.38,2.1,274.76,-1.2,7.11,5.59,1.51
1/5/2020 4:40,1006.47,2.08,274.73,-1.18,7.1,5.6,1.5
1/5/2020 4:50,1006.47,2.07,274.72,-1.16,7.09,5.61,1.48
1/5/2020 5:00,1006.5,2.02,274.67,-1.17,7.07,5.61,1.46
1/5/2020 5:10,1006.54,2.05,274.7,-1.24,7.09,5.58,1.51
1/5/2020 5:20,1006.7,2.07,274.71,-1.28,7.09,5.56,1.53
1/5/2020 5:30,1006.73,2.09,274.72,-1.28,7.1,5.56,1.54
1/5/2020 5:40,1006.75,2.06,274.69,-1.3,7.09,5.55,1.54
1/5/2020 5:50,1006.85,2.02,274.64,-1.43,7.07,5.5,1.57
1/5/2020 6:00,1006.95,2.1,274.72,-1.62,7.11,5.42,1.68
1/5/2020 6:10,1007.03,2.15,274.76,-1.76,7.14,5.37,1.77
1/5/2020 6:20,1006.97,2.18,274.79,-1.81,7.15,5.35,1.8
1/5/2020 6:30,1007.04,2.17,274.78,-1.77,7.14,5.36,1.78
1/5/2020 6:40,1007.04,2.15,274.76,-1.85,7.14,5.33,1.81
1/5/2020 6:50,1007.08,2.19,274.8,-2.12,7.16,5.22,1.93
1/5/2020 7:00,1007.18,2.28,274.87,-2.32,7.2,5.15,2.05
1/5/2020 7:10,1007.21,2.27,274.86,-2.22,7.2,5.19,2.01
1/5/2020 7:20,1007.29,2.26,274.85,-2.39,7.19,5.12,2.07
1/5/2020 7:30,1007.33,2.29,274.87,-2.5,7.2,5.08,2.13
1/5/2020 7:40,1007.4,2.31,274.89,-2.65,7.22,5.02,2.19
1/5/2020 7:50,1007.39,2.28,274.86,-2.61,7.2,5.04,2.17
1/5/2020 8:00,1007.47,2.33,274.9,-2.62,7.23,5.04,2.19
1/5/2020 8:10,1007.64,2.29,274.85,-2.38,7.21,5.12,2.08
1/5/2020 8:20,1007.83,2.25,274.79,-2.43,7.18,5.11,2.08
1/5/2020 8:30,1007.98,2.29,274.83,-2.59,7.21,5.05,2.16
1/5/2020 8:40,1008.14,2.32,274.84,-2.69,7.22,5.01,2.21
1/5/2020 8:50,1008.21,2.27,274.78,-2.6,7.19,5.04,2.15
1/5/2020 9:00,1008.42,2.25,274.75,-2.63,7.19,5.03,2.16
1/5/2020 9:10,1008.49,2.32,274.81,-2.81,7.22,4.96,2.26
1/5/2020 9:20,1008.58,2.35,274.84,-2.92,7.24,4.92,2.32
1/5/2020 9:30,1008.67,2.43,274.91,-2.88,7.28,4.94,2.34
1/5/2020 9:40,1008.71,2.41,274.89,-2.76,7.27,4.98,2.29
1/5/2020 9:50,1008.78,2.31,274.78,-2.29,7.21,5.16,2.06
1/5/2020 10:00,1008.79,1.93,274.4,-1.16,7.02,5.61,1.41
1/5/2020 10:10,1008.84,1.79,274.26,-1.02,6.95,5.67,1.29
1/5/2020 10:20,1008.92,1.9,274.36,-1.02,7.01,5.67,1.34
1/5/2020 10:30,1008.95,2.01,274.47,-0.98,7.06,5.69,1.38
1/5/2020 10:40,1009.01,2.1,274.55,-0.98,7.11,5.69,1.42
1/5/2020 10:50,1009.07,2.24,274.69,-0.99,7.18,5.68,1.5
1/5/2020 11:00,1008.92,2.38,274.85,-1.11,7.26,5.63,1.63
1/5/2020 11:10,1008.79,2.55,275.02,-1.56,7.34,5.45,1.89
1/5/2020 11:20,1008.78,2.75,275.22,-1.89,7.45,5.32,2.13
1/5/2020 11:30,1008.69,2.86,275.33,-1.73,7.5,5.38,2.12
1/5/2020 11:40,1008.61,3.01,275.49,-1.5,7.59,5.47,2.12
1/5/2020 11:50,1008.67,3.13,275.61,-1.01,7.65,5.67,1.98
1/5/2020 12:00,1008.61,3.12,275.61,-2.01,7.65,5.27,2.38
1/5/2020 12:10,1008.55,3.16,275.64,-2.06,7.66,5.25,2.42
1/5/2020 12:20,1008.41,3.31,275.8,-1.91,7.75,5.31,2.44
1/5/2020 12:30,1008.34,3.5,276,-1.88,7.85,5.32,2.54
1/5/2020 12:40,1008.21,3.39,275.9,-1.99,7.79,5.28,2.52
1/5/2020 12:50,1008.17,3.39,275.9,-1.95,7.79,5.29,2.5
1/5/2020 13:00,1008.16,3.47,275.99,-1.86,7.84,5.33,2.51
1/5/2020 13:10,1007.98,3.45,275.98,-1.95,7.83,5.29,2.53
1/5/2020 13:20,1007.88,3.47,276.01,-1.96,7.84,5.29,2.55
1/5/2020 13:30,1007.71,3.53,276.08,-1.91,7.87,5.31,2.57
1/5/2020 13:40,1007.54,3.61,276.17,-1.75,7.91,5.37,2.54
1/5/2020 13:50,1007.44,3.81,276.38,-1.69,8.03,5.4,2.63
1/5/2020 14:00,1007.43,4.07,276.65,-1.65,8.18,5.41,2.77
1/5/2020 14:10,1007.5,4.17,276.74,-1.62,8.23,5.42,2.81
1/5/2020 14:20,1007.42,4.37,276.94,-1.56,8.35,5.45,2.9
1/5/2020 14:30,1007.33,4.29,276.87,-1.53,8.3,5.46,2.84
1/5/2020 14:40,1007.31,4.28,276.86,-1.47,8.3,5.48,2.82
1/5/2020 14:50,1007.33,4.43,277.01,-1.4,8.39,5.51,2.88
1/5/2020 15:00,1007.39,4.29,276.87,-1.38,8.31,5.52,2.79
1/5/2020 15:10,1007.4,4.06,276.63,-1.34,8.17,5.54,2.63
1/5/2020 15:20,1007.5,3.84,276.41,-1.39,8.05,5.51,2.53
1/5/2020 15:30,1007.57,3.67,276.23,-1.35,7.95,5.53,2.42
1/5/2020 15:40,1007.78,3.58,276.12,-1.3,7.9,5.55,2.35
1/5/2020 15:50,1007.72,3.51,276.06,-1.21,7.86,5.59,2.27
1/5/2020 16:00,1007.77,3.47,276.02,-1.2,7.84,5.6,2.24
1/5/2020 16:10,1007.76,3.47,276.02,-1.1,7.84,5.63,2.2
1/5/2020 16:20,1007.64,3.42,275.98,-0.96,7.81,5.69,2.12
1/5/2020 16:30,1007.62,3.4,275.96,-0.83,7.8,5.75,2.05
1/5/2020 16:40,1007.69,3.37,275.93,-0.73,7.78,5.79,1.99
1/5/2020 16:50,1007.69,3.35,275.91,-0.69,7.77,5.81,1.97
1/5/2020 17:00,1007.73,3.41,275.96,-0.58,7.8,5.85,1.95
1/5/2020 17:10,1007.64,3.36,275.91,-0.56,7.77,5.86,1.91
1/5/2020 17:20,1007.55,3.25,275.81,-0.52,7.71,5.88,1.84
1/5/2020 17:30,1007.6,3.1,275.66,-0.44,7.63,5.92,1.72
1/5/2020 17:40,1007.68,3.04,275.6,-0.37,7.6,5.95,1.66
1/5/2020 17:50,1007.73,3.07,275.63,-0.48,7.62,5.9,1.72
1/5/2020 18:00,1007.74,3.1,275.65,-0.45,7.63,5.91,1.73
1/5/2020 18:10,1007.73,3.14,275.7,-0.36,7.66,5.95,1.71
1/5/2020 18:20,1007.67,3.18,275.74,-0.25,7.68,6,1.68
1/5/2020 18:30,1007.55,3.04,275.61,-0.28,7.6,5.98,1.62
1/5/2020 18:40,1007.51,2.94,275.51,-0.22,7.55,6.01,1.54
1/5/2020 18:50,1007.42,2.96,275.53,-0.09,7.56,6.07,1.49
1/5/2020 19:00,1007.43,2.88,275.46,0.14,7.52,6.17,1.35
1/5/2020 19:10,1007.43,2.87,275.45,0.26,7.51,6.23,1.28
